STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/30/2020,7.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,5/31/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/13/2020,8.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/14/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/18/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,6/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/13/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/14/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/18/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/31/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/13/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/14/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/18/2020,1.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/31/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/13/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/14/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/18/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/13/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/14/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/18/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/31/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/7/2020,4.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/8/2020,1.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/12/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/13/2020,0,"T,,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/14/2020,19.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/17/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/18/2020,34.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/19/2020,4.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/26/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/1/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/2/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/3/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/4/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/5/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/6/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/7/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/8/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/9/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/10/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/11/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/12/2020,7.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/13/2020,7.9,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/14/2020,16.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/15/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/16/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/17/2020,24.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/18/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/19/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/20/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/21/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/22/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/23/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/24/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/25/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/26/2020,13.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/27/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/28/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/29/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/30/2020,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/31/2020,3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/1/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/2/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/3/2021,2.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/4/2021,4.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/5/2021,13,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/6/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/7/2021,1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/8/2021,1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/9/2021,0.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/10/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/11/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/12/2021,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/13/2021,0,",,N",0,",,N"
