STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/17/2019,,,,,,,,,0.3,",,7,0800",0,",,7",0,",,7",20,",,7",-3.3,",,7",5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/18/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.3,",,7",-4.4,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/19/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/20/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-5,",,7",15.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/21/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.7,",,7",-2.8,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/22/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",-3.3,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/23/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",21.7,",,7",-3.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/24/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.3,",,7",-1.1,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/25/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.3,",,7",-3.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/26/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",24.4,",,7",-2.8,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/27/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",22.8,",,7",-1.1,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/28/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",6.7,",,7",-6.1,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/29/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",-6.7,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/30/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",6.7,",,7",-6.1,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10/31/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.2,",,7",-11.1,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/1/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.9,",,7",-7.8,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/2/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.8,",,7",-7.2,",,7",13.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/3/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-6.1,",,7",20,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/4/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",-5,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/5/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-5,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/6/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",-4.4,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/7/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",22.2,",,7",-4.4,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/8/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/9/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",22.2,",,7",-5.6,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/10/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20,",,7",0,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/11/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-3.3,",,7",13.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/12/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-3.9,",,7",2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/13/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",20.6,",,7",-3.9,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/14/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.8,",,7",1.7,",,7",5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/15/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.3,",,7",0,",,7",2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/16/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-4.4,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/17/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.2,",,7",-3.9,",,7",3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/18/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",-4.4,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/19/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",21.1,",,7",-3.3,",,7",3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/20/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.3,",,7",3.3,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/21/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",-3.9,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/22/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-5,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/26/2019,4,",,7",,,21.6,",,7",,,,,254,",,7",254,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/27/2019,,,,,,,,,7.6,",,7,0800",102,",,7",305,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/28/2019,,,,,,,,,1.3,",,7,0800",0,"T,,7",279,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/29/2019,,,,,,,,,15.2,",,7,0800",0,",,7",152,",,7",13.9,",S,7",-11.7,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11/30/2019,,,,,,,,,3.8,",,7,0800",0,",,7",127,",,7",0,",,7",-11.7,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/1/2019,,,,,,,,,5.1,",,7,0800",0,",,7",102,",,7",2.8,",,7",-11.1,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/2/2019,,,,,,,,,3.8,",,7,0800",0,",,7",51,",,7",2.8,",,7",0,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/3/2019,,,,,,,,,0.8,",,7,0800",0,",,7",25,",,7",5,",,7",-17.8,",S,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/4/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",6.1,",,7",-1.1,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/5/2019,,,,,,,,,1.8,",,7,0800",0,"T,,7",0,",,7",1.7,",,7",-0.6,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/6/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",-3.9,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/7/2019,,,,,,,,,9.1,",,7,0800",0,",,7",0,",,7",12.2,",,7",-2.8,",,7",6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/8/2019,,,,,,,,,19.8,",,7,0800",0,",,7",0,",,7",6.1,",,7",0.6,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/9/2019,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",7.8,",,7",-5,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/10/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",6.7,",,7",-5,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/11/2019,,,,,,,,,0.8,",,7,0800",0,",,7",0,",,7",9.4,",,7",-3.3,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/12/2019,,,,,,,,,1,",,7,0800",0,",,7",0,",,7",7.2,",,7",0.6,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/13/2019,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",7.8,",,7",0,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/14/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",0,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/15/2019,,,,,,,,,22.4,",,7,0800",254,",,7",254,",,7",4.4,",,7",-8.9,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/16/2019,,,,,,,,,0,",,7,0800",0,",,7",152,",,7",1.7,",,7",-13.9,",,7",-9.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/17/2019,,,,,,,,,0,",,7,0800",0,",,7",102,",,7",3.9,",,7",-14.4,",,7",-12.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/18/2019,,,,,,,,,0,",,7,0800",0,",,7",76,",,7",-1.7,",,7",-12.2,",,7",-8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/19/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",3.9,",,7",-8.9,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/20/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.2,",,7",-6.1,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/21/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.9,",,7",-3.9,",,7",2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/22/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-2.2,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/23/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",9.4,",,7",-3.3,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/24/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",2.2,",,7",-4.4,",,7",-3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/25/2019,,,,,,,,,0,"T,,7,0800",0,"T,,7",0,",,7",1.7,",,7",-5,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/26/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",2.2,",,7",-7.8,",,7",-7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/27/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",2.2,",,7",-11.1,",,7",-6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/28/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",4.4,",,7",-10,",,7",-8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/29/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",-8.3,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/30/2019,,,,,,,,,0,"T,,7,0800",0,"T,,7",0,"T,,7",6.7,",,7",-1.7,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,12/31/2019,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.8,",,7",-4.4,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/1/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",9.4,",,7",-3.3,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/2/2020,,,,,,,,,0,"T,,7,0800",0,",,7",0,",,7",9.4,",,7",-5,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/3/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-4.4,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/4/2020,,,,,,,,,0.3,",,7,0800",0,",,7",0,",,7",13.9,",,7",-4.4,",,7",8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/5/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",8.9,",,7",-5,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/6/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",6.1,",,7",-8.3,",,7",-7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/7/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",9.4,",,7",-8.3,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/8/2020,,,,,,,,,2.3,",,7,0800",25,",,7",25,",,7",11.1,",,7",-3.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/9/2020,,,,,,,,,0.8,",,7,0800",0,"T,,7",0,",,7",3.9,",,7",-3.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/10/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/11/2020,,,,,,,,,0,"T,,7,0800",0,"T,,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/12/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/13/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",8.9,",,7",-10,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/14/2020,,,,,,,,,4.1,",,7,0800",25,",,7",25,",,7",4.4,",,7",-2.2,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/15/2020,,,,,,,,,0.5,",,7,0800",0,"T,,7",25,",,7",0.6,",,7",-14.4,",,7",-5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/16/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5.6,",,7",-6.1,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/17/2020,,,,,,,,,36.8,",,7,0800",508,",,7",508,",,7",-1.1,",,7",-7.8,",,7",-3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/18/2020,,,,,,,,,0,",,7,0800",0,",,7",457,",,7",-2.8,",,7",-10.6,",,7",-7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/19/2020,,,,,,,,,0,",,7,0800",0,",,7",330,",,7",0,",,7",-8.3,",,7",-5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/20/2020,,,,,,,,,0,",,7,0800",0,",,7",279,",,7",5.6,",,7",-5,",,7",3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/21/2020,,,,,,,,,0,",,7,0800",0,",,7",203,",,7",8.3,",,7",-0.6,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/22/2020,,,,,,,,,0,"T,,7,0800",0,",,7",127,",,7",5.6,",,7",0.6,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/23/2020,,,,,,,,,0,",,7,0800",0,",,7",76,",,7",9.4,",,7",-5.6,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/24/2020,,,,,,,,,2,",,7,0800",0,",,7",51,",,7",6.1,",,7",-4.4,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/25/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.8,",,7",0,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/26/2020,,,,,,,,,11.2,",,7,0800",0,",,7",0,",,7",12.8,",,7",1.7,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/27/2020,,,,,,,,,0.8,",,7,0800",0,",,7",0,",,7",7.8,",,7",0.6,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/28/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.2,",,7",-2.8,",,7",3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/29/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",5,",,7",-6.7,",,7",-5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/30/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",7.8,",,7",-5,",,7",1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,1/31/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.7,",,7",-3.9,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/1/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",0,",,7",7.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/2/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",1.7,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/3/2020,,,,,,,,,0.8,",,7,0800",0,"T,,7",0,",,7",5.6,",,7",-2.2,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/4/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",1.7,",,7",-11.7,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/5/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",S,7",-6.7,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/6/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.1,",,7",-5.6,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/7/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",,,,,,
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/8/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.7,",,7",-6.7,",,7",8.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/9/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.2,",,7",-2.8,",,7",-0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/10/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",4.4,",,7",-6.7,",,7",-3.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/11/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",10,",,7",-6.7,",,7",2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/12/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.2,",,7",-7.2,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/13/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.8,",,7",-10,",,7",-8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/14/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.3,",,7",-8.3,",,7",-2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/15/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",13.3,",,7",-6.1,",,7",6.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/16/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.7,",,7",1.7,",,7",7.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/17/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.2,",,7",-7.8,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/18/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.1,",,7",-8.9,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/19/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.2,",,7",-8.9,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/20/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",8.9,",,7",-5,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/21/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.8,",,7",-5,",,7",0.6,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/22/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",14.4,",,7",-6.7,",,7",8.3,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/23/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",-7.2,",,7",11.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/24/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",11.7,",,7",-8.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/25/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",12.8,",,7",-7.8,",,7",4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/26/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15,",,7",-8.3,",,7",1.7,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/27/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.8,",,7",-6.7,",,7",-5,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/28/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",18.9,",,7",-5.6,",,7",0,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,2/29/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",15.6,",,7",-3.9,",,7",10,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/1/2020,,,,,,,,,4.8,",,7,0800",38,",,7",25,",,7",12.8,",,7",-3.3,",,7",-1.1,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/2/2020,,,,,,,,,0,"T,,7,0800",0,"T,,7",0,",,7",6.7,",,7",-6.7,",,7",3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/3/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",9.4,",,7",-5.6,",,7",-4.4,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/4/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.1,",,7",-5,",,7",2.2,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/5/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",19.4,",,7",-5.6,",,7",-3.9,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/6/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",17.8,",,7",-4.4,",,7",-2.8,",,7,0800"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,3/7/2020,,,,,,,,,0,",,7,0800",0,",,7",0,",,7",16.7,",,7",-2.8,",,7",1.7,",,7,0800"
